id,name,lat,lon,alt
3077942129,Street Unknown road,50.8667997,4.6970371,47.99
1855321694,Street Naamsesteenweg,50.8682568,4.698159,30.66
7489151219,Street Unknown road,50.8680221,4.6983466,39.98
8883557129,Street Unknown road,50.8684573,4.6985732,11.08
8883557134,Street Unknown road,50.8684286,4.6987001,13.24
13464617043,Street Unknown road,50.8683731,4.698605,48.68
615402877,Intersection Erasme Ruelensvest & Unknown road,50.8683395,4.6985787,38.84
203227883,Street Stanislas De Rijcklaan,50.8657909,4.6993111,8.98
3049501147,Street Jozef Eerdekensstraat,50.8658799,4.7000936,24.5
1077420700,Street Stanislas De Rijcklaan,50.865951,4.7002777,7.75
1132625503,Intersection Unknown road & Erasme Ruelenspark,50.8661502,4.6993815,39.97
3056518833,Street Unknown road,50.8660014,4.6993522,39.01
203227222,Street Broekstraat,50.8662323,4.7015503,31.03
5515935884,Street Broekstraat,50.8677877,4.7002088,18.58
16648087,Street Paul van Ostaijenlaan,50.8666122,4.702005,7.07
1108222506,Street Erasme Ruelensvest,50.8677927,4.7008577,16.77
8617201345,Street Broekstraat,50.8678856,4.7002367,42.36
3077487773,Street Unknown road,50.8677102,4.6998178,12.95
5460144329,Street Kardinaal Mercierlaan,50.8675923,4.6967094,8.11
5460144105,Street Unknown road,50.8681213,4.6975006,15.17
5460144114,Street Unknown road,50.8680945,4.6977237,18.62
11836939473,Street Unknown road,50.86806,4.6978585,25.77
11863011445,Street Unknown road,50.8681574,4.6979453,32.98
1472593964,Street Unknown road,50.8667027,4.6967209,10.86
12063756323,Intersection Unknown road & Naamsesteenweg,50.8665991,4.696742,14.39
3077942128,Street Unknown road,50.8667362,4.6971872,35.95
5435850740,Intersection Unknown road & Naamsesteenweg,50.868396,4.6983132,26.18
836525117,Street Unknown road,50.8684815,4.6986148,7.64
2094160205,Intersection Unknown road & Naamsesteenweg,50.8685079,4.6984411,45.68
8883557133,Street Unknown road,50.8684327,4.6987884,48.3
10617138369,Street Unknown road,50.8684046,4.6987105,14.76
11862798375,Street Unknown road,50.8684702,4.698689,17.34
3066490987,Street Erasme Ruelensvest,50.8682425,4.6989007,35.53
2632545733,Street Stanislas De Rijcklaan,50.8657438,4.6991398,9.71
203239989,Street Jozef Eerdekensstraat,50.865715,4.7002193,31.71
7875005590,Intersection Stanislas De Rijcklaan & Unknown road,50.8659573,4.7004142,10.74
3056518838,Intersection Unknown road & Erasme Ruelenspark,50.8661505,4.6993239,13.26
3056518834,Street Unknown road,50.866034,4.6992689,15.56
1139797726,Intersection Broekstraat & Unknown road,50.8661196,4.7016878,33.15
11862791917,Street Broekstraat,50.8678161,4.7002002,11.64
1077420706,Street Paul van Ostaijenlaan,50.8666111,4.7021046,6.05
6460129751,Street Erasme Ruelensvest,50.8677988,4.7008999,33.3
5825880187,Street Broekstraat,50.8678975,4.7002474,20.52
3077487772,Street Unknown road,50.8676908,4.6997378,37.83
5460144102,Intersection Kardinaal Mercierlaan & Unknown road,50.8672379,4.696092,22.59
2632545926,Street Unknown road,50.8669711,4.6954685,38.75
1108205880,Street Unknown road,50.8682113,4.6976601,26.6
5460144106,Intersection Kardinaal Mercierlaan & Unknown road,50.8681246,4.6976668,20.6
3163307558,Street Unknown road,50.868121,4.697862,30.49
11863011444,Street Unknown road,50.8683311,4.6980787,24.32
1126124185,Street Unknown road,50.8667942,4.6966135,36.24
5437688586,Street Naamsesteenweg,50.8665605,4.6967038,39.71
13523804397,Street Unknown road,50.8665638,4.69681,44.35
1088372894,Street Unknown road,50.8667039,4.697261,10.13
7809966436,Street Naamsesteenweg,50.8684957,4.6984272,49.14
8883557168,Street Unknown road,50.8684069,4.6984458,26.35
5825880197,Street Unknown road,50.8685302,4.6986455,21.19
5825880207,Street Unknown road,50.8685094,4.6985366,28.48
249439336,Intersection Unknown road & Naamsesteenweg,50.8685347,4.6984717,15.44
3050968267,Intersection Unknown road & Naamsesteenweg,50.8685485,4.6983314,7.83
249439389,Intersection Erasme Ruelensvest & Unknown road,50.868332,4.699013,44.01
5435850746,Intersection Erasme Ruelensvest & Unknown road,50.8682983,4.6990143,46.12
13134704113,Street Unknown road,50.8684892,4.6986839,30.61
13135966205,Street Erasme Ruelensvest,50.868227,4.698996,36.57
7842993876,Intersection Stanislas De Rijcklaan & Unknown road,50.8657154,4.6990426,48.03
203240369,Street Jozef Eerdekensstraat,50.8656057,4.7009842,12.03
3057952952,Street Jozef Eerdekensstraat,50.8656572,4.7002004,22.62
1077420639,Street Stanislas De Rijcklaan,50.8659604,4.7005857,7.59
7853277082,Street Unknown road,50.865868,4.7004116,37.11
16571289,Street Erasme Ruelenspark,50.8661517,4.6990963,8.82
3056518837,Street Unknown road,50.8662696,4.6994371,48.71
1077420573,Street Broekstraat,50.8660812,4.7017358,9.67
3077487769,Street Unknown road,50.8661216,4.7015744,28.21
11862791916,Street Broekstraat,50.8678445,4.7002058,16.44
1077420567,Street Paul van Ostaijenlaan,50.8666154,4.7022182,22.52
13135966204,Street Erasme Ruelensvest,50.8678034,4.7009073,23.41
1108222510,Intersection Broekstraat & Unknown road,50.867918,4.7002682,33.47
3077487771,Street Unknown road,50.8675618,4.6996331,26.56
11836904402,Street Unknown road,50.8671704,4.6961714,45.23
5460144101,Intersection Kardinaal Mercierlaan & Unknown road,50.8669235,4.6955359,10.63
249604786,Street Unknown road,50.8667645,4.6951093,34.43
8719390530,Street Unknown road,50.8670019,4.6954249,13.16
1108205788,Street Unknown road,50.8682373,4.6977597,30.85
5460144107,Street Kardinaal Mercierlaan,50.8680934,4.6976124,18.84
3163307559,Street Unknown road,50.8682617,4.6979678,15.26
1126124187,Street Unknown road,50.8670829,4.6962743,36.53
5460144333,Street Naamsesteenweg,50.8664701,4.6966028,45.66
12063756322,Street Unknown road,50.8664849,4.6969622,46.33
1088372899,Street Unknown road,50.8667022,4.6973652,7.59
1088372907,Street Unknown road,50.8666623,4.6973171,20.31
13505397452,Street Unknown road,50.8684415,4.6985334,15.46
120196851,Intersection Erasme Ruelensvest & Unknown road,50.8685645,4.6986719,21.96
8883557165,Street Naamsesteenweg,50.8685934,4.6984993,22.93
5825880192,Street Unknown road,50.8685488,4.6984354,26.56
6139405304,Intersection Kardinaal Mercierlaan & Naamsesteenweg,50.8684951,4.6982961,6.09
8883557127,Street Unknown road,50.8685686,4.6981681,9.38
10617138371,Street Unknown road,50.8682986,4.6990992,17.06
615402878,Street Erasme Ruelensvest,50.8682233,4.6990189,41.24
10617138373,Street Unknown road,50.868275,4.699081,21.23
10617138367,Street Unknown road,50.8685083,4.6986789,24.34
7876710774,Intersection Stanislas De Rijcklaan & Unknown road,50.8657014,4.6990006,42.05
7842993875,Street Unknown road,50.8656315,4.6991089,34.89
3058159715,Street Jozef Eerdekensstraat,50.8655751,4.7009738,25.83
3058147536,Street Jozef Eerdekensstraat,50.8656,4.7010311,7.32
1127918572,Intersection Jozef Eerdekensstraat & Unknown road,50.8653001,4.70008,45.33
7875005591,Intersection Stanislas De Rijcklaan & Unknown road,50.8659599,4.7006195,11.32
3060527638,Street Unknown road,50.8662982,4.6993661,16.02
11850401199,Street Broekstraat,50.8660379,4.7017989,37.92
3077487770,Street Unknown road,50.8661254,4.7013512,45.08
203226267,Street Paul van Ostaijenlaan,50.8666367,4.702417,22.35
1108222501,Intersection Erasme Ruelensvest & Unknown road,50.8678168,4.7009289,34.7
5351252263,Street Broekstraat,50.8679534,4.7003296,33.79
249439390,Street Unknown road,50.8678485,4.7007007,8.63
249439343,Street Unknown road,50.867961,4.700079,19.34
5460144092,Intersection Kardinaal Mercierlaan & Unknown road,50.866711,4.6951544,27.42
13447728721,Street Unknown road,50.8667346,4.6951515,11.94
844136402,Street Unknown road,50.8663586,4.6943974,44.97
8719371416,Street Unknown road,50.8674205,4.6948317,48.55
844138823,Street Unknown road,50.8683694,4.6980041,12.94
2632545914,Intersection Kardinaal Mercierlaan & Unknown road,50.8683152,4.6979937,46.74
5460144332,Intersection Unknown road & Naamsesteenweg,50.8664391,4.6965046,15.36
5460144335,Street Naamsesteenweg,50.8663428,4.6964681,9.7
12063756321,Street Unknown road,50.8662365,4.6976078,22.55
1121820101,Street Unknown road,50.8667646,4.6976616,24.07
1140440631,Street Unknown road,50.8667988,4.6974599,31.91
1088372821,Street Unknown road,50.8666061,4.6974226,35.88
3050968266,Intersection Erasme Ruelensvest & Unknown road,50.8685479,4.698709,28.09
5825880196,Street Unknown road,50.8686017,4.6987009,28.75
16387325,Intersection Tervuursevest & Naamsepoort,50.8686418,4.698483,20.74
5825880193,Street Unknown road,50.8685637,4.6983987,32.89
1108205888,Street Unknown road,50.8685054,4.6981544,12.46
5435644358,Street Unknown road,50.8686143,4.6981557,16.69
1108205844,Street Unknown road,50.8681664,4.6994354,30.26
10617138372,Street Unknown road,50.8683217,4.6991172,39.22
3066490994,Street Erasme Ruelensvest,50.8681838,4.6991132,44.94
12899155918,Street Unknown road,50.8685217,4.6986891,31.95
922275362,Intersection Stanislas De Rijcklaan & Unknown road,50.8656971,4.6989874,15.13
7876710773,Street Unknown road,50.8656181,4.6990679,48.39
3058159714,Street Jozef Eerdekensstraat,50.8654995,4.7009481,23.68
203240371,Street Jozef Eerdekensstraat,50.8655695,4.7012807,32.56
13251493970,Street Unknown road,50.8652349,4.7005271,42.15
7875005592,Intersection Stanislas De Rijcklaan & Unknown road,50.8659576,4.7008016,15.82
7853277081,Street Unknown road,50.8658803,4.7006183,6.45
3060527636,Street Unknown road,50.8663304,4.699286,37.52
3060527639,Street Unknown road,50.8662853,4.6993525,37.62
16571293,Intersection Broekstraat & Stanislas De Rijcklaan,50.8659974,4.7018653,22.44
1139797723,Street Unknown road,50.866126,4.7012835,19.95
8010020934,Intersection Paul van Ostaijenlaan & Unknown road,50.8666435,4.7024764,14.76
5383600654,Street Unknown road,50.8677867,4.7012077,26.5
11862785205,Street Erasme Ruelensvest,50.8678536,4.700961,20.58
1108222519,Intersection Broekstraat & Erasme Ruelensvest,50.8679773,4.7003913,15.85
615402880,Street Unknown road,50.8680583,4.6997312,18.43
8719296101,Intersection Unknown road & Dreefstraat,50.8666689,4.6951936,32.02
5460144091,Street Kardinaal Mercierlaan,50.8666452,4.6950391,46.41
2632545854,Street Unknown road,50.8663873,4.6943571,19.38
9868331847,Street Unknown road,50.8656346,4.6931248,9.98
5460144090,Intersection Kardinaal Mercierlaan & Unknown road,50.8663143,4.6944596,35.99
8719371414,Street Unknown road,50.8674469,4.6947943,33.06
8719390517,Street Unknown road,50.8674832,4.6949385,31.78
13207405671,Street Unknown road,50.8683937,4.6979078,6.87
1108205887,Street Unknown road,50.8684368,4.6981119,26.44
11839127040,Street Naamsesteenweg,50.8664254,4.6964638,23.89
5489184021,Street Unknown road,50.8663711,4.6964099,43.63
1199487960,Street Naamsesteenweg,50.8662015,4.69633,14.01
12063756320,Street Unknown road,50.866316,4.6977324,13.36
1088372896,Street Unknown road,50.8667836,4.6977523,21.86
1121820087,Street Unknown road,50.8668648,4.6974196,34.63
1088372917,Street Unknown road,50.8665606,4.6975719,15.56
1108205802,Street Erasme Ruelensvest,50.8684787,4.6988781,30.19
12899155917,Street Unknown road,50.868583,4.6987367,13.19
615400664,Street Unknown road,50.8686264,4.69872,15.07
8883557166,Street Naamsesteenweg,50.8686135,4.6984036,41.89
18233445,Intersection Naamsevest & Tervuursevest,50.8687548,4.6986613,26.53
249439335,Intersection Unknown road & Naamsesteenweg,50.8685773,4.6983597,37.28
1108205889,Street Unknown road,50.8686341,4.6981473,50.0
249604785,Street Unknown road,50.86862,4.6981925,47.0
10617138366,Street Unknown road,50.8680979,4.6996097,45.15
2925823379,Intersection Stanislas De Rijcklaan & Unknown road,50.8656545,4.698861,46.74
8506627282,Street Unknown road,50.8657697,4.6989296,11.19
7843043457,Street Jozef Eerdekensstraat,50.8654548,4.7009329,26.44
13251493971,Street Unknown road,50.8652315,4.7005479,30.31
7875005593,Intersection Stanislas De Rijcklaan & Unknown road,50.8659491,4.7011003,20.01
7853277080,Street Unknown road,50.8658854,4.7007993,33.27
3060527637,Street Unknown road,50.8663157,4.6992746,15.62
11866573129,Street Stanislas De Rijcklaan,50.8659484,4.7017492,40.12
1211333596,Street Broekstraat,50.8659376,4.7020388,44.68
1139797721,Street Unknown road,50.8661797,4.7012561,16.14
8010013689,Intersection Paul van Ostaijenlaan & Unknown road,50.8667275,4.7032109,48.1
8010020935,Street Unknown road,50.8666953,4.702462,44.47
5383600653,Street Unknown road,50.8677684,4.7014889,33.07
1108222533,Street Erasme Ruelensvest,50.8678854,4.7009866,43.76
18236053,Street Erasme Ruelensvest,50.8679228,4.7006983,26.7
9866029978,Intersection Unknown road & Dreefstraat,50.866489,4.6953517,30.56
9867469596,Street Unknown road,50.8665261,4.6949411,46.8
9867469588,Intersection Kardinaal Mercierlaan & Unknown road,50.8665101,4.6948025,43.73
853603438,Street Unknown road,50.8664164,4.6943163,43.07
5760321052,Street Unknown road,50.8651341,4.692245,17.32
2633552118,Street Unknown road,50.8656289,4.6929853,17.46
5460144089,Intersection Kardinaal Mercierlaan & Unknown road,50.8661475,4.6941651,9.33
844136411,Street Unknown road,50.8675166,4.6947116,19.36
924104913,Street Unknown road,50.8675514,4.6950689,23.2
2632545950,Street Unknown road,50.8684557,4.6976617,26.98
5460144330,Street Naamsesteenweg,50.8664072,4.6964217,42.42
11839127053,Street Unknown road,50.86624,4.6962771,16.38
13296581669,Street Naamsesteenweg,50.8661469,4.6962516,35.41
1088372815,Street Unknown road,50.8664349,4.6978969,44.49
1088372881,Street Unknown road,50.866602,4.697598,47.73
1088372814,Street Unknown road,50.8665306,4.6975677,6.76
1088372910,Street Unknown road,50.8665364,4.6977121,34.04
11883191332,Street Erasme Ruelensvest,50.8684316,4.698918,6.1
853613335,Intersection Erasme Ruelensvest & Unknown road,50.8683663,4.699158,21.83
11883118745,Street Unknown road,50.8686129,4.6987602,13.83
5825880195,Street Unknown road,50.8686487,4.6987373,18.92
988730607,Intersection Naamsestraat & Unknown road,50.8688293,4.6987176,7.34
1108205865,Intersection Tervuursevest & Unknown road,50.8688278,4.6984128,16.58
5825880206,Street Unknown road,50.8685937,4.6983127,13.06
5435644356,Street Unknown road,50.8686522,4.6981256,44.75
2094157595,Intersection Tervuursevest & Unknown road,50.868735,4.6982585,29.03
5825880205,Street Unknown road,50.8686777,4.6982535,49.48
2154641841,Street Unknown road,50.868132,4.6995988,17.47
2632545730,Intersection Stanislas De Rijcklaan & Unknown road,50.8655949,4.6986787,38.58
7876710779,Street Unknown road,50.865473,4.6989979,40.52
658451919,Street Unknown road,50.865942,4.6987958,21.41
3058159716,Street Jozef Eerdekensstraat,50.8653727,4.7009039,38.39
13251493972,Street Unknown road,50.8651845,4.7005331,20.74
1639553107,Intersection Stanislas De Rijcklaan & Unknown road,50.8659474,4.7011655,31.96
7853277079,Street Unknown road,50.8658704,4.7010974,6.19
1077420654,Street Stanislas De Rijcklaan,50.8659359,4.7016383,32.92
1077420624,Street Broekstraat,50.8658806,4.7022582,47.97
1139797718,Street Unknown road,50.8661944,4.7009265,13.77
11850370719,Intersection Paul van Ostaijenlaan & Unknown road,50.8667451,4.7033741,28.15
8010013688,Street Unknown road,50.8670935,4.7031124,41.45
8010020936,Street Unknown road,50.8667927,4.7023705,10.72
11850724387,Street Unknown road,50.867762,4.701687,14.05
1855321689,Street Erasme Ruelensvest,50.8678564,4.7013091,13.19
9860427848,Intersection Unknown road & Dreefstraat,50.8663438,4.6954772,25.85
11881543713,Street Unknown road,50.866453,4.6953119,25.81
9867469587,Street Unknown road,50.8664653,4.6948336,11.62
9867469597,Street Unknown road,50.8664525,4.6950162,35.01
848727174,Street Unknown road,50.8664211,4.6941601,13.7
1115487997,Street Unknown road,50.8664884,4.6943598,40.58
249604789,Intersection Kasteelpark Arenberg & Unknown road,50.8636469,4.6896442,24.65
5460144087,Intersection Kardinaal Mercierlaan & Unknown road,50.865088,4.6923038,9.94
861050818,Street Unknown road,50.8655198,4.6924649,24.01
1117517014,Street Unknown road,50.866114,4.6942124,33.9
