id,name,lat,lon,alt
3060525658,Street Unknown road,50.8676375,4.6987203,29.52
615422306,Street Unknown road,50.8668232,4.6999931,39.94
3056518847,Street Unknown road,50.8668454,4.6998836,23.91
1352416330,Street Unknown road,50.8670974,4.6997012,20.51
3056518844,Street Unknown road,50.8667042,4.6998897,43.32
615421598,Intersection Unknown road & Erasme Ruelenspark,50.8667492,4.6996466,45.71
324434869,Street Unknown road,50.867609,4.6991729,25.3
3058147556,Street Unknown road,50.867591,4.6991854,31.66
3058147549,Street Unknown road,50.8675088,4.6994315,46.21
3060525913,Street Unknown road,50.8676289,4.6995076,37.09
3058147546,Street Unknown road,50.8672291,4.6997556,46.64
3058147543,Street Unknown road,50.8672513,4.6996606,34.34
1226107497,Street Unknown road,50.8669684,4.699335,38.86
3070613948,Street Unknown road,50.8667607,4.6990491,37.42
1098517370,Street Unknown road,50.8679236,4.6981999,40.51
5435644349,Street Unknown road,50.867827,4.6980035,24.79
1098517477,Street Unknown road,50.8674597,4.6978355,21.88
8710221915,Street Unknown road,50.8676292,4.697773,32.73
3060525665,Street Unknown road,50.8678178,4.6986517,49.59
1088372867,Street Unknown road,50.8676053,4.6988033,10.11
3060525659,Street Unknown road,50.8676238,4.6987067,22.14
3056518845,Street Unknown road,50.8668075,4.6999806,7.94
1088372857,Street Unknown road,50.8672073,4.6998115,9.86
3056518849,Street Unknown road,50.8670906,4.6997189,25.44
1098529549,Street Unknown road,50.8666752,4.6999626,28.77
3056518843,Street Unknown road,50.8666906,4.6998769,32.12
615421597,Street Unknown road,50.8667551,4.6993304,37.4
1132625428,Intersection Unknown road & Erasme Ruelenspark,50.8664734,4.6997682,17.51
1352416337,Street Unknown road,50.8676449,4.6992065,5.66
3058147553,Street Unknown road,50.8676327,4.6991099,34.67
1639562279,Street Unknown road,50.867474,4.6995189,19.69
3058147550,Street Unknown road,50.867499,4.6994211,12.84
3060525916,Street Unknown road,50.8676515,4.6994525,13.75
3058147545,Street Unknown road,50.8672183,4.6997451,14.0
11862904190,Street Unknown road,50.8678337,4.6979831,36.52
3060525663,Street Unknown road,50.8677839,4.6987403,17.28
3060525666,Street Unknown road,50.8678048,4.6986377,15.39
3060525660,Street Unknown road,50.8675913,4.6987899,29.97
3056518851,Street Unknown road,50.8670604,4.699797,11.28
3056518850,Street Unknown road,50.8670772,4.699707,24.51
3056518842,Street Unknown road,50.8666615,4.6999515,46.73
1226107463,Street Unknown road,50.866596,4.6993236,48.82
1635684380,Street Unknown road,50.8667545,4.6993124,40.79
3056518841,Street Unknown road,50.8663122,4.699613,30.99
1132625430,Intersection Unknown road & Erasme Ruelenspark,50.8663879,4.6998066,46.65
7730481245,Street Unknown road,50.8680605,4.6991964,24.08
12088515203,Street Unknown road,50.867715,4.6992791,6.34
3058147554,Street Unknown road,50.8676238,4.6991016,36.9
3058147548,Street Unknown road,50.8674648,4.6995086,47.73
3060525914,Street Unknown road,50.8676856,4.6993695,23.77
3060525917,Street Unknown road,50.8676428,4.6994452,29.09
11862904189,Street Unknown road,50.867844,4.6979521,16.8
3060525664,Street Unknown road,50.8677688,4.69873,23.96
3056518853,Street Unknown road,50.8670231,4.6998936,26.95
3056518852,Street Unknown road,50.867047,4.6997844,33.9
615421595,Street Unknown road,50.8664829,4.6992624,16.94
3056518840,Street Unknown road,50.8662782,4.6997,38.64
1352416322,Street Erasme Ruelenspark,50.8662526,4.6998675,21.94
615403424,Intersection Erasme Ruelensvest & Unknown road,50.8681423,4.6992364,15.25
3060525915,Street Unknown road,50.8676757,4.6993609,13.16
5460144116,Intersection Unknown road & Naamsesteenweg,50.8678711,4.6978699,27.02
11863011397,Street Unknown road,50.8679097,4.6980044,49.98
8710221913,Street Unknown road,50.8678031,4.6979185,7.58
1132625526,Street Unknown road,50.8669925,4.699973,5.17
3056518854,Street Unknown road,50.8670091,4.6998812,37.92
16571288,Street Erasme Ruelenspark,50.8661723,4.6999101,33.7
3066490997,Street Erasme Ruelensvest,50.8680411,4.6995849,25.61
5460144115,Intersection Unknown road & Naamsesteenweg,50.8679354,4.697924,28.82
5543948006,Street Naamsesteenweg,50.867742,4.6977649,46.25
5435850741,Street Unknown road,50.8680317,4.6981016,28.92
3056518848,Street Unknown road,50.8669778,4.6999615,38.66
1352416317,Street Erasme Ruelenspark,50.8661637,4.6998508,5.52
1352416319,Street Erasme Ruelenspark,50.8661849,4.6999936,29.05
615402881,Street Erasme Ruelensvest,50.868034,4.6996112,33.42
11863011396,Street Unknown road,50.8679598,4.6978475,11.72
5460144113,Intersection Unknown road & Naamsesteenweg,50.8679917,4.6979662,28.93
5543948007,Street Naamsesteenweg,50.8674791,4.6975531,13.14
1196770302,Intersection Unknown road & Naamsesteenweg,50.8680599,4.6980167,19.85
1121825877,Street Unknown road,50.8679346,4.6983933,21.47
11862904187,Street Unknown road,50.8683545,4.6983766,25.57
9909536546,Street Erasme Ruelenspark,50.8659407,4.6998564,10.96
1132625454,Intersection Unknown road & Erasme Ruelenspark,50.8661556,4.6997802,17.94
1352416320,Street Erasme Ruelenspark,50.8662016,4.7000707,38.04
3077487777,Intersection Erasme Ruelensvest & Unknown road,50.867932,4.6999833,27.64
7874621113,Street Unknown road,50.8680234,4.6976394,44.26
11863011442,Street Unknown road,50.8679959,4.6978713,19.19
5460144112,Street Unknown road,50.8680224,4.6978888,38.47
5460144338,Street Naamsesteenweg,50.8671391,4.6972761,44.0
5543948005,Street Naamsesteenweg,50.8680956,4.6980425,39.8
1121825851,Street Unknown road,50.8679699,4.6984173,16.65
13464617042,Street Unknown road,50.8683609,4.6984035,41.71
1639557263,Intersection Stanislas De Rijcklaan & Erasme Ruelenspark,50.8659062,4.6998572,35.74
1132625472,Intersection Unknown road & Erasme Ruelenspark,50.86615,4.6996645,8.67
3056518836,Street Unknown road,50.8660339,4.699676,12.7
203237417,Intersection Broekstraat & Erasme Ruelenspark,50.8665841,4.7012312,8.06
8617201344,Street Erasme Ruelensvest,50.8678928,4.700124,5.76
3077487776,Street Unknown road,50.8678929,4.6999535,37.3
11863011401,Street Unknown road,50.8680549,4.697595,20.76
13135941192,Street Unknown road,50.8680319,4.6978651,42.49
11863011441,Street Unknown road,50.8680615,4.6979147,20.22
1088372886,Intersection Unknown road & Naamsesteenweg,50.8668264,4.6969734,16.17
1855321691,Street Naamsesteenweg,50.8681497,4.6980816,15.98
7489151218,Street Unknown road,50.8680039,4.6984008,45.51
8883557132,Street Unknown road,50.8684107,4.6986125,12.62
13464617041,Street Unknown road,50.8683112,4.6985579,42.64
1077420666,Street Stanislas De Rijcklaan,50.8658455,4.6995294,45.1
16571291,Intersection Jozef Eerdekensstraat & Stanislas De Rijcklaan,50.8659367,4.7000694,18.36
1132625433,Intersection Unknown road & Erasme Ruelenspark,50.8661496,4.6994969,8.79
3056518835,Street Unknown road,50.8660699,4.6995841,30.69
11862964666,Street Broekstraat,50.8662996,4.7014818,13.84
16571292,Intersection Broekstraat & Paul van Ostaijenlaan,50.8666433,4.7011792,20.72
615406476,Intersection Broekstraat & Erasme Ruelensvest,50.867871,4.7002215,42.74
3077487774,Street Unknown road,50.8677586,4.6998556,18.87
5460144104,Intersection Kardinaal Mercierlaan & Unknown road,50.8680707,4.6975727,40.3
5460144111,Street Unknown road,50.8680351,4.6978571,24.41
11863011443,Street Unknown road,50.868085,4.6979302,31.78
5460144337,Intersection Unknown road & Naamsesteenweg,50.8666459,4.6967882,11.5
3077942129,Street Unknown road,50.8667997,4.6970371,18.07
1855321694,Street Naamsesteenweg,50.8682568,4.698159,33.13
7489151219,Street Unknown road,50.8680221,4.6983466,41.97
8883557129,Street Unknown road,50.8684573,4.6985732,30.67
8883557134,Street Unknown road,50.8684286,4.6987001,26.77
13464617043,Street Unknown road,50.8683731,4.698605,35.63
615402877,Intersection Erasme Ruelensvest & Unknown road,50.8683395,4.6985787,39.71
203227883,Street Stanislas De Rijcklaan,50.8657909,4.6993111,30.26
3049501147,Street Jozef Eerdekensstraat,50.8658799,4.7000936,15.98
1077420700,Street Stanislas De Rijcklaan,50.865951,4.7002777,35.78
1132625503,Intersection Unknown road & Erasme Ruelenspark,50.8661502,4.6993815,11.03
3056518833,Street Unknown road,50.8660014,4.6993522,36.83
203227222,Street Broekstraat,50.8662323,4.7015503,14.34
5515935884,Street Broekstraat,50.8677877,4.7002088,44.34
16648087,Street Paul van Ostaijenlaan,50.8666122,4.702005,18.67
1108222506,Street Erasme Ruelensvest,50.8677927,4.7008577,6.53
8617201345,Street Broekstraat,50.8678856,4.7002367,14.22
3077487773,Street Unknown road,50.8677102,4.6998178,48.72
5460144329,Street Kardinaal Mercierlaan,50.8675923,4.6967094,31.79
5460144105,Street Unknown road,50.8681213,4.6975006,49.7
5460144114,Street Unknown road,50.8680945,4.6977237,17.13
11836939473,Street Unknown road,50.86806,4.6978585,27.52
11863011445,Street Unknown road,50.8681574,4.6979453,27.91
1472593964,Street Unknown road,50.8667027,4.6967209,18.49
12063756323,Intersection Unknown road & Naamsesteenweg,50.8665991,4.696742,25.69
3077942128,Street Unknown road,50.8667362,4.6971872,28.57
5435850740,Intersection Unknown road & Naamsesteenweg,50.868396,4.6983132,7.02
836525117,Street Unknown road,50.8684815,4.6986148,14.43
2094160205,Intersection Unknown road & Naamsesteenweg,50.8685079,4.6984411,9.69
8883557133,Street Unknown road,50.8684327,4.6987884,10.34
10617138369,Street Unknown road,50.8684046,4.6987105,43.13
11862798375,Street Unknown road,50.8684702,4.698689,26.05
3066490987,Street Erasme Ruelensvest,50.8682425,4.6989007,20.63
2632545733,Street Stanislas De Rijcklaan,50.8657438,4.6991398,23.61
203239989,Street Jozef Eerdekensstraat,50.865715,4.7002193,19.35
7875005590,Intersection Stanislas De Rijcklaan & Unknown road,50.8659573,4.7004142,30.29
3056518838,Intersection Unknown road & Erasme Ruelenspark,50.8661505,4.6993239,46.8
3056518834,Street Unknown road,50.866034,4.6992689,21.42
1139797726,Intersection Broekstraat & Unknown road,50.8661196,4.7016878,7.69
11862791917,Street Broekstraat,50.8678161,4.7002002,37.27
1077420706,Street Paul van Ostaijenlaan,50.8666111,4.7021046,16.81
6460129751,Street Erasme Ruelensvest,50.8677988,4.7008999,48.56
5825880187,Street Broekstraat,50.8678975,4.7002474,29.77
3077487772,Street Unknown road,50.8676908,4.6997378,23.72
5460144102,Intersection Kardinaal Mercierlaan & Unknown road,50.8672379,4.696092,18.25
2632545926,Street Unknown road,50.8669711,4.6954685,10.48
1108205880,Street Unknown road,50.8682113,4.6976601,8.92
5460144106,Intersection Kardinaal Mercierlaan & Unknown road,50.8681246,4.6976668,5.77
3163307558,Street Unknown road,50.868121,4.697862,11.73
11863011444,Street Unknown road,50.8683311,4.6980787,30.41
1126124185,Street Unknown road,50.8667942,4.6966135,7.37
5437688586,Street Naamsesteenweg,50.8665605,4.6967038,39.4
13523804397,Street Unknown road,50.8665638,4.69681,12.82
1088372894,Street Unknown road,50.8667039,4.697261,21.99
7809966436,Street Naamsesteenweg,50.8684957,4.6984272,24.82
8883557168,Street Unknown road,50.8684069,4.6984458,14.47
5825880197,Street Unknown road,50.8685302,4.6986455,27.31
5825880207,Street Unknown road,50.8685094,4.6985366,41.83
249439336,Intersection Unknown road & Naamsesteenweg,50.8685347,4.6984717,30.97
3050968267,Intersection Unknown road & Naamsesteenweg,50.8685485,4.6983314,21.29
249439389,Intersection Erasme Ruelensvest & Unknown road,50.868332,4.699013,30.21
5435850746,Intersection Erasme Ruelensvest & Unknown road,50.8682983,4.6990143,5.55
13134704113,Street Unknown road,50.8684892,4.6986839,25.88
13135966205,Street Erasme Ruelensvest,50.868227,4.698996,30.32
7842993876,Intersection Stanislas De Rijcklaan & Unknown road,50.8657154,4.6990426,5.79
203240369,Street Jozef Eerdekensstraat,50.8656057,4.7009842,29.42
3057952952,Street Jozef Eerdekensstraat,50.8656572,4.7002004,42.76
1077420639,Street Stanislas De Rijcklaan,50.8659604,4.7005857,23.69
7853277082,Street Unknown road,50.865868,4.7004116,8.46
16571289,Street Erasme Ruelenspark,50.8661517,4.6990963,37.93
3056518837,Street Unknown road,50.8662696,4.6994371,8.67
1077420573,Street Broekstraat,50.8660812,4.7017358,31.25
3077487769,Street Unknown road,50.8661216,4.7015744,19.92
11862791916,Street Broekstraat,50.8678445,4.7002058,22.66
1077420567,Street Paul van Ostaijenlaan,50.8666154,4.7022182,33.61
13135966204,Street Erasme Ruelensvest,50.8678034,4.7009073,6.55
1108222510,Intersection Broekstraat & Unknown road,50.867918,4.7002682,15.17
3077487771,Street Unknown road,50.8675618,4.6996331,28.75
11836904402,Street Unknown road,50.8671704,4.6961714,36.14
5460144101,Intersection Kardinaal Mercierlaan & Unknown road,50.8669235,4.6955359,9.88
249604786,Street Unknown road,50.8667645,4.6951093,5.95
8719390530,Street Unknown road,50.8670019,4.6954249,24.77
1108205788,Street Unknown road,50.8682373,4.6977597,35.27
5460144107,Street Kardinaal Mercierlaan,50.8680934,4.6976124,41.53
3163307559,Street Unknown road,50.8682617,4.6979678,10.57
1126124187,Street Unknown road,50.8670829,4.6962743,43.51
5460144333,Street Naamsesteenweg,50.8664701,4.6966028,38.52
12063756322,Street Unknown road,50.8664849,4.6969622,16.0
1088372899,Street Unknown road,50.8667022,4.6973652,42.77
1088372907,Street Unknown road,50.8666623,4.6973171,26.11
13505397452,Street Unknown road,50.8684415,4.6985334,6.98
120196851,Intersection Erasme Ruelensvest & Unknown road,50.8685645,4.6986719,9.81
8883557165,Street Naamsesteenweg,50.8685934,4.6984993,44.5
5825880192,Street Unknown road,50.8685488,4.6984354,12.56
6139405304,Intersection Kardinaal Mercierlaan & Naamsesteenweg,50.8684951,4.6982961,39.29
8883557127,Street Unknown road,50.8685686,4.6981681,36.52
10617138371,Street Unknown road,50.8682986,4.6990992,35.6
615402878,Street Erasme Ruelensvest,50.8682233,4.6990189,26.09
10617138373,Street Unknown road,50.868275,4.699081,19.58
10617138367,Street Unknown road,50.8685083,4.6986789,40.65
7876710774,Intersection Stanislas De Rijcklaan & Unknown road,50.8657014,4.6990006,15.91
7842993875,Street Unknown road,50.8656315,4.6991089,14.81
3058159715,Street Jozef Eerdekensstraat,50.8655751,4.7009738,44.89
3058147536,Street Jozef Eerdekensstraat,50.8656,4.7010311,22.26
1127918572,Intersection Jozef Eerdekensstraat & Unknown road,50.8653001,4.70008,44.91
7875005591,Intersection Stanislas De Rijcklaan & Unknown road,50.8659599,4.7006195,33.88
3060527638,Street Unknown road,50.8662982,4.6993661,41.36
11850401199,Street Broekstraat,50.8660379,4.7017989,10.51
3077487770,Street Unknown road,50.8661254,4.7013512,46.68
203226267,Street Paul van Ostaijenlaan,50.8666367,4.702417,15.25
1108222501,Intersection Erasme Ruelensvest & Unknown road,50.8678168,4.7009289,41.21
5351252263,Street Broekstraat,50.8679534,4.7003296,16.21
249439390,Street Unknown road,50.8678485,4.7007007,7.19
249439343,Street Unknown road,50.867961,4.700079,34.34
5460144092,Intersection Kardinaal Mercierlaan & Unknown road,50.866711,4.6951544,19.98
13447728721,Street Unknown road,50.8667346,4.6951515,18.27
844136402,Street Unknown road,50.8663586,4.6943974,32.03
8719371416,Street Unknown road,50.8674205,4.6948317,11.35
844138823,Street Unknown road,50.8683694,4.6980041,32.4
2632545914,Intersection Kardinaal Mercierlaan & Unknown road,50.8683152,4.6979937,13.01
5460144332,Intersection Unknown road & Naamsesteenweg,50.8664391,4.6965046,21.08
5460144335,Street Naamsesteenweg,50.8663428,4.6964681,25.48
12063756321,Street Unknown road,50.8662365,4.6976078,20.77
1121820101,Street Unknown road,50.8667646,4.6976616,8.98
1140440631,Street Unknown road,50.8667988,4.6974599,24.3
1088372821,Street Unknown road,50.8666061,4.6974226,27.24
3050968266,Intersection Erasme Ruelensvest & Unknown road,50.8685479,4.698709,40.24
5825880196,Street Unknown road,50.8686017,4.6987009,30.8
16387325,Intersection Tervuursevest & Naamsepoort,50.8686418,4.698483,13.07
5825880193,Street Unknown road,50.8685637,4.6983987,6.23
1108205888,Street Unknown road,50.8685054,4.6981544,32.48
5435644358,Street Unknown road,50.8686143,4.6981557,13.25
1108205844,Street Unknown road,50.8681664,4.6994354,32.21
10617138372,Street Unknown road,50.8683217,4.6991172,13.93
3066490994,Street Erasme Ruelensvest,50.8681838,4.6991132,9.31
12899155918,Street Unknown road,50.8685217,4.6986891,9.83
922275362,Intersection Stanislas De Rijcklaan & Unknown road,50.8656971,4.6989874,34.5
7876710773,Street Unknown road,50.8656181,4.6990679,31.35
3058159714,Street Jozef Eerdekensstraat,50.8654995,4.7009481,8.0
203240371,Street Jozef Eerdekensstraat,50.8655695,4.7012807,31.32
13251493970,Street Unknown road,50.8652349,4.7005271,12.02
7875005592,Intersection Stanislas De Rijcklaan & Unknown road,50.8659576,4.7008016,36.12
7853277081,Street Unknown road,50.8658803,4.7006183,15.77
3060527636,Street Unknown road,50.8663304,4.699286,27.7
3060527639,Street Unknown road,50.8662853,4.6993525,38.17
16571293,Intersection Broekstraat & Stanislas De Rijcklaan,50.8659974,4.7018653,42.15
1139797723,Street Unknown road,50.866126,4.7012835,47.13
8010020934,Intersection Paul van Ostaijenlaan & Unknown road,50.8666435,4.7024764,49.13
5383600654,Street Unknown road,50.8677867,4.7012077,49.91
11862785205,Street Erasme Ruelensvest,50.8678536,4.700961,19.73
1108222519,Intersection Broekstraat & Erasme Ruelensvest,50.8679773,4.7003913,7.9
615402880,Street Unknown road,50.8680583,4.6997312,23.77
8719296101,Intersection Unknown road & Dreefstraat,50.8666689,4.6951936,14.85
5460144091,Street Kardinaal Mercierlaan,50.8666452,4.6950391,16.0
2632545854,Street Unknown road,50.8663873,4.6943571,16.18
9868331847,Street Unknown road,50.8656346,4.6931248,8.82
5460144090,Intersection Kardinaal Mercierlaan & Unknown road,50.8663143,4.6944596,43.97
8719371414,Street Unknown road,50.8674469,4.6947943,32.5
8719390517,Street Unknown road,50.8674832,4.6949385,15.1
13207405671,Street Unknown road,50.8683937,4.6979078,37.57
1108205887,Street Unknown road,50.8684368,4.6981119,16.98
11839127040,Street Naamsesteenweg,50.8664254,4.6964638,18.77
5489184021,Street Unknown road,50.8663711,4.6964099,30.4
1199487960,Street Naamsesteenweg,50.8662015,4.69633,32.43
12063756320,Street Unknown road,50.866316,4.6977324,8.67
1088372896,Street Unknown road,50.8667836,4.6977523,46.34
1121820087,Street Unknown road,50.8668648,4.6974196,33.39
1088372917,Street Unknown road,50.8665606,4.6975719,13.55
1108205802,Street Erasme Ruelensvest,50.8684787,4.6988781,29.64
12899155917,Street Unknown road,50.868583,4.6987367,31.81
615400664,Street Unknown road,50.8686264,4.69872,47.79
8883557166,Street Naamsesteenweg,50.8686135,4.6984036,11.63
18233445,Intersection Naamsevest & Tervuursevest,50.8687548,4.6986613,45.19
249439335,Intersection Unknown road & Naamsesteenweg,50.8685773,4.6983597,24.39
1108205889,Street Unknown road,50.8686341,4.6981473,25.05
249604785,Street Unknown road,50.86862,4.6981925,47.49
10617138366,Street Unknown road,50.8680979,4.6996097,18.37
2925823379,Intersection Stanislas De Rijcklaan & Unknown road,50.8656545,4.698861,19.43
8506627282,Street Unknown road,50.8657697,4.6989296,12.94
7843043457,Street Jozef Eerdekensstraat,50.8654548,4.7009329,37.94
13251493971,Street Unknown road,50.8652315,4.7005479,5.39
7875005593,Intersection Stanislas De Rijcklaan & Unknown road,50.8659491,4.7011003,18.32
7853277080,Street Unknown road,50.8658854,4.7007993,15.83
3060527637,Street Unknown road,50.8663157,4.6992746,16.84
11866573129,Street Stanislas De Rijcklaan,50.8659484,4.7017492,30.92
1211333596,Street Broekstraat,50.8659376,4.7020388,45.11
1139797721,Street Unknown road,50.8661797,4.7012561,17.68
8010013689,Intersection Paul van Ostaijenlaan & Unknown road,50.8667275,4.7032109,11.95
8010020935,Street Unknown road,50.8666953,4.702462,37.81
5383600653,Street Unknown road,50.8677684,4.7014889,42.95
1108222533,Street Erasme Ruelensvest,50.8678854,4.7009866,29.38
18236053,Street Erasme Ruelensvest,50.8679228,4.7006983,33.09
9866029978,Intersection Unknown road & Dreefstraat,50.866489,4.6953517,28.56
9867469596,Street Unknown road,50.8665261,4.6949411,35.56
9867469588,Intersection Kardinaal Mercierlaan & Unknown road,50.8665101,4.6948025,24.16
853603438,Street Unknown road,50.8664164,4.6943163,23.6
5760321052,Street Unknown road,50.8651341,4.692245,21.2
2633552118,Street Unknown road,50.8656289,4.6929853,7.61
5460144089,Intersection Kardinaal Mercierlaan & Unknown road,50.8661475,4.6941651,35.28
844136411,Street Unknown road,50.8675166,4.6947116,5.48
924104913,Street Unknown road,50.8675514,4.6950689,43.77
2632545950,Street Unknown road,50.8684557,4.6976617,28.53
5460144330,Street Naamsesteenweg,50.8664072,4.6964217,49.6
11839127053,Street Unknown road,50.86624,4.6962771,35.61
13296581669,Street Naamsesteenweg,50.8661469,4.6962516,11.61
1088372815,Street Unknown road,50.8664349,4.6978969,16.87
1088372881,Street Unknown road,50.866602,4.697598,47.53
1088372814,Street Unknown road,50.8665306,4.6975677,37.67
1088372910,Street Unknown road,50.8665364,4.6977121,40.64
11883191332,Street Erasme Ruelensvest,50.8684316,4.698918,7.14
853613335,Intersection Erasme Ruelensvest & Unknown road,50.8683663,4.699158,29.8
11883118745,Street Unknown road,50.8686129,4.6987602,43.18
5825880195,Street Unknown road,50.8686487,4.6987373,30.66
988730607,Intersection Naamsestraat & Unknown road,50.8688293,4.6987176,31.19
1108205865,Intersection Tervuursevest & Unknown road,50.8688278,4.6984128,22.33
5825880206,Street Unknown road,50.8685937,4.6983127,29.29
5435644356,Street Unknown road,50.8686522,4.6981256,48.82
2094157595,Intersection Tervuursevest & Unknown road,50.868735,4.6982585,5.51
5825880205,Street Unknown road,50.8686777,4.6982535,40.71
2154641841,Street Unknown road,50.868132,4.6995988,24.77
2632545730,Intersection Stanislas De Rijcklaan & Unknown road,50.8655949,4.6986787,9.0
7876710779,Street Unknown road,50.865473,4.6989979,7.4
658451919,Street Unknown road,50.865942,4.6987958,12.16
3058159716,Street Jozef Eerdekensstraat,50.8653727,4.7009039,29.6
13251493972,Street Unknown road,50.8651845,4.7005331,36.36
1639553107,Intersection Stanislas De Rijcklaan & Unknown road,50.8659474,4.7011655,24.78
7853277079,Street Unknown road,50.8658704,4.7010974,42.3
1077420654,Street Stanislas De Rijcklaan,50.8659359,4.7016383,14.78
1077420624,Street Broekstraat,50.8658806,4.7022582,43.98
1139797718,Street Unknown road,50.8661944,4.7009265,49.26
11850370719,Intersection Paul van Ostaijenlaan & Unknown road,50.8667451,4.7033741,6.72
8010013688,Street Unknown road,50.8670935,4.7031124,48.67
8010020936,Street Unknown road,50.8667927,4.7023705,16.99
11850724387,Street Unknown road,50.867762,4.701687,24.83
1855321689,Street Erasme Ruelensvest,50.8678564,4.7013091,13.96
9860427848,Intersection Unknown road & Dreefstraat,50.8663438,4.6954772,29.46
11881543713,Street Unknown road,50.866453,4.6953119,34.71
9867469587,Street Unknown road,50.8664653,4.6948336,16.6
9867469597,Street Unknown road,50.8664525,4.6950162,36.88
848727174,Street Unknown road,50.8664211,4.6941601,10.42
1115487997,Street Unknown road,50.8664884,4.6943598,48.84
249604789,Intersection Kasteelpark Arenberg & Unknown road,50.8636469,4.6896442,28.0
5460144087,Intersection Kardinaal Mercierlaan & Unknown road,50.865088,4.6923038,43.34
861050818,Street Unknown road,50.8655198,4.6924649,33.96
1117517014,Street Unknown road,50.866114,4.6942124,44.27
